"event","source","source_id","annotator","annotation_id","annotation_date","annotation_info_url","recording_url","recording_info_url","time_start","time_end","freq_low","freq_high","species","type","lat","lon","alt","effort","contact","additional","taxon","matchId"
"PamGuard64 2_00_16e Drift-8_Final.OE39","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE39",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700587","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",4.177,119.776,NA,NA,TRUE,"echolocation click event",36.3147892203367,-127.418630150988,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE39"
"PamGuard64 2_00_16e Drift-8_Final.OE40","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE40",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698121","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",1.435,32.23,NA,NA,TRUE,"echolocation click event",36.3146317030834,-127.41674742,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE40"
"PamGuard64 2_00_16e Drift-8_Final.OE41","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE41",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699744","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,17.367,NA,NA,TRUE,"echolocation click event",36.2965510400503,-127.365412456208,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE41"
"PamGuard64 2_00_16e Drift-8_Final.OE42","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE42",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700884","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,6.528,NA,NA,TRUE,"echolocation click event",36.2871695245716,-127.323707166937,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE42"
"PamGuard64 2_00_16e Drift-8_Final.OE43","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE43",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699759","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",0.833,118.887,NA,NA,TRUE,"echolocation click event",36.2674111543333,-127.285701172429,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE43"
"PamGuard64 2_00_16e Drift-8_Final.OE44","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE44",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699786","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,15.312,NA,NA,TRUE,"echolocation click event",36.2225621835918,-127.207343363564,NA,NA,"shannon.rankin@noaa.gov",NA,"possible Ziphiidae","PamGuard64 2_00_16e Drift-8_Final.OE44"
"PamGuard64 2_00_16e Drift-8_Final.OE45","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE45",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699341","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,83.013,NA,NA,TRUE,"echolocation click event",36.2221437015918,-127.20603625312,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE45"
"PamGuard64 2_00_16e Drift-8_Final.OE46","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE46",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700370","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,16.161,NA,NA,TRUE,"echolocation click event",36.2192730791955,-127.183009390956,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE46"
"PamGuard64 2_00_16e Drift-8_Final.OE47","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE47",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699540","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,104.725,NA,NA,TRUE,"echolocation click event",36.201035764851,-127.143918989165,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE47"
"PamGuard64 2_00_16e Drift-8_Final.OE48","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE48",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700145","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",0.247,113.914,NA,NA,TRUE,"echolocation click event",36.2003877878749,-127.142910600173,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE48"
"PamGuard64 2_00_16e Drift-8_Final.OE50","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE50",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700503","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,6.863,NA,NA,TRUE,"echolocation click event",36.1635600542399,-127.070466807296,NA,NA,"shannon.rankin@noaa.gov",NA,"possible Ziphiidae","PamGuard64 2_00_16e Drift-8_Final.OE50"
"PamGuard64 2_00_16e Drift-8_Final.OE51","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE51",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700668","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,108.517,NA,NA,TRUE,"echolocation click event",36.1439138019104,-127.039395616611,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE51"
"PamGuard64 2_00_16e Drift-8_Final.OE52","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE52",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700874","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,97.083,NA,NA,TRUE,"echolocation click event",36.1427753870465,-127.038946058352,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE52"
"PamGuard64 2_00_16e Drift-8_Final.OE53","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE53",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699414","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",3.637,67.905,NA,NA,TRUE,"echolocation click event",36.1176219108405,-127.004745303428,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE53"
"PamGuard64 2_00_16e Drift-8_Final.OE54","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE54",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699827","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,13.24,NA,NA,TRUE,"echolocation click event",36.0896714272472,-126.977371116573,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE54"
"PamGuard64 2_00_16e Drift-8_Final.OE55","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE55",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700524","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,18.039,NA,NA,TRUE,"echolocation click event",36.0860841616796,-126.971829729471,NA,NA,"shannon.rankin@noaa.gov",NA,"possible Ziphiidae","PamGuard64 2_00_16e Drift-8_Final.OE55"
"PamGuard64 2_00_16e Drift-8_Final.OE56","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE56",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698694","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",1.846,22.602,NA,NA,TRUE,"echolocation click event",36.0823367522222,-126.968787237907,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE56"
"PamGuard64 2_00_16e Drift-8_Final.OE57","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE57",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699902","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,7.273,NA,NA,TRUE,"echolocation click event",36.0721917151751,-126.952656860701,NA,NA,"shannon.rankin@noaa.gov",NA,"possible Ziphiidae","PamGuard64 2_00_16e Drift-8_Final.OE57"
"PamGuard64 2_00_16e Drift-8_Final.OE58","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE58",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700853","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,9.235,NA,NA,TRUE,"echolocation click event",36.0655806179934,-126.947588453579,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE58"
"PamGuard64 2_00_16e Drift-8_Final.OE59","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE59",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698681","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,97.307,NA,NA,TRUE,"echolocation click event",36.0641203975956,-126.947528721007,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE59"
"PamGuard64 2_00_16e Drift-8_Final.OE60","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE60",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700547","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,87.238,NA,NA,TRUE,"echolocation click event",36.0246731226771,-126.923619382898,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE60"
"PamGuard64 2_00_16e Drift-8_Final.OE61","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE61",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700080","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,103.799,NA,NA,TRUE,"echolocation click event",35.9916358190476,-126.906320732747,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE61"
"PamGuard64 2_00_16e Drift-8_Final.OE62","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE62",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698493","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,9.131,NA,NA,TRUE,"echolocation click event",35.9445176090789,-126.890655456184,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE62"
"PamGuard64 2_00_16e Drift-8_Final.OE63","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE63",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699644","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,92.402,NA,NA,TRUE,"echolocation click event",35.9440871869497,-126.890634287883,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE63"
"PamGuard64 2_00_16e Drift-8_Final.OE64","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE64",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700436","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,99.569,NA,NA,TRUE,"echolocation click event",35.85574757875,-126.83060449,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE64"
"PamGuard64 2_00_16e Drift-8_Final.OE65","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE65",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700601","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,107.177,NA,NA,TRUE,"echolocation click event",35.7257111491666,-126.815285719939,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE65"
"PamGuard64 2_00_16e Drift-8_Final.OE66","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE66",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698648","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,66.311,NA,NA,TRUE,"echolocation click event",35.6958308526191,-126.818626776428,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE66"
"PamGuard64 2_00_16e Drift-8_Final.OE67","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE67",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699431","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,30.696,NA,NA,TRUE,"echolocation click event",35.6950070601137,-126.820291838114,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE67"
"PamGuard64 2_00_16e Drift-8_Final.OE68","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE68",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699833","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,49.834,NA,NA,TRUE,"echolocation click event",35.6937152355217,-126.825529727913,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE68"
"PamGuard64 2_00_16e Drift-8_Final.OE69","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE69",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699150","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,98.529,NA,NA,TRUE,"echolocation click event",35.6905593732066,-126.823558447387,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE69"
"PamGuard64 2_00_16e Drift-8_Final.OE70","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE70",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700743","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,7.311,NA,NA,TRUE,"echolocation click event",35.6399854817977,-126.833343131048,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE70"
"PamGuard64 2_00_16e Drift-8_Final.OE71","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE71",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698691","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",0.275,119.437,NA,NA,TRUE,"echolocation click event",35.6221088174999,-126.84858320125,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE71"
"PamGuard64 2_00_16e Drift-8_Final.OE72","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE72",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40699389","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,9.499,NA,NA,TRUE,"echolocation click event",35.5999011062644,-126.856809215259,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE72"
"PamGuard64 2_00_16e Drift-8_Final.OE73","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE73",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700191","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,28.537,NA,NA,TRUE,"echolocation click event",35.5987309669539,-126.856705967672,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE73"
"PamGuard64 2_00_16e Drift-8_Final.OE74","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE74",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40698996","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",1.023,119.107,NA,NA,TRUE,"echolocation click event",35.5810018726358,-126.872790540735,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE74"
"PamGuard64 2_00_16e Drift-8_Final.OE76","figshare.com",22959786,"Anne Simonis, Jenny Trickey","PamGuard64 2_00_16e Drift-8_Final.OE76",2019,"https://figshare.com/articles/dataset/BWEventClips_CCES2018/22959786","https://ndownloader.figshare.com/files/40700773","https://figshare.com/articles/online_resource/CCES_2018_Final_Acoustic_Report/19358036",5,18.717,NA,NA,TRUE,"echolocation click event",35.5803225602307,-126.873770740385,NA,NA,"shannon.rankin@noaa.gov",NA,"Ziphius cavirostris","PamGuard64 2_00_16e Drift-8_Final.OE76"
